CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn Status,Customer Status
103981,Customer3981,350,Germany,Female,56,3,1296.04,4,0,1,99625.98,0,Retained,Active
103982,Customer3982,508,France,Female,60,2,146924.39,1,1,0,114769.48,0,Retained,Inactive
103983,Customer3983,581,Germany,Male,66,7,25257.84,1,1,0,46300.8,0,Retained,Inactive
103984,Customer3984,698,Spain,Female,36,1,206858.26,4,0,0,116254.12,1,Churned,Inactive
103985,Customer3985,557,France,Male,45,9,222363.3,2,0,1,163491.39,0,Retained,Active
103986,Customer3986,698,Germany,Female,24,0,172432.33,4,1,1,85825.52,0,Retained,Active
103987,Customer3987,414,Spain,Male,78,1,43391.3,4,0,1,86496.66,1,Churned,Active
103988,Customer3988,830,Germany,Female,66,9,12924.53,3,0,1,185435.4,0,Retained,Active
103989,Customer3989,741,France,Female,70,2,60552.36,1,1,1,83307.58,0,Retained,Active
103990,Customer3990,393,Spain,Male,44,0,66880.22,2,1,0,183752.33,0,Retained,Inactive
103991,Customer3991,549,Germany,Male,31,1,125850.39,1,1,1,196319.24,0,Retained,Active
103992,Customer3992,639,France,Female,47,0,134056.73,2,0,1,50746.26,0,Retained,Active
103993,Customer3993,448,Germany,Male,69,6,64384.91,2,0,1,175339.16,0,Retained,Active
103994,Customer3994,561,Germany,Male,46,6,26235.72,1,1,0,58794.79,0,Retained,Inactive
103995,Customer3995,624,Spain,Male,30,2,217942.61,3,0,0,23286.29,0,Retained,Inactive
103996,Customer3996,489,Spain,Male,40,6,24747.42,4,0,1,54055.53,0,Retained,Active
103997,Customer3997,401,France,Male,43,0,242221.01,2,0,0,39903.74,0,Retained,Inactive
103998,Customer3998,607,France,Male,47,6,16953.34,3,1,0,198622.11,1,Churned,Inactive
103999,Customer3999,651,Spain,Female,49,0,131748.75,2,0,0,57430.54,0,Retained,Inactive
104000,Customer4000,567,Germany,Male,34,0,158996.9,4,0,0,185130.19,0,Retained,Inactive
104001,Customer4001,451,Germany,Female,66,2,153892.9,3,0,1,177952.53,0,Retained,Active
104002,Customer4002,530,Spain,Female,51,8,47234.44,4,1,0,132763.46,1,Churned,Inactive
104003,Customer4003,507,Germany,Male,70,2,106528.44,4,1,1,161065.66,0,Retained,Active
104004,Customer4004,820,Germany,Female,55,7,131417.79,2,1,0,17468.73,0,Retained,Inactive
104005,Customer4005,722,Germany,Male,20,1,166047.81,1,1,1,65469.35,0,Retained,Active
104006,Customer4006,716,France,Female,22,3,234295.95,3,0,1,62858.93,0,Retained,Active
104007,Customer4007,755,Germany,Male,43,2,84721.99,4,1,1,64847.96,0,Retained,Active
104008,Customer4008,545,Spain,Male,45,2,247726.66,2,0,0,31499.92,0,Retained,Inactive
104009,Customer4009,484,Spain,Female,80,7,173599.3,4,1,1,55928.05,0,Retained,Active
104010,Customer4010,596,Germany,Male,72,10,66219.13,1,0,1,117855.26,0,Retained,Active
104011,Customer4011,847,Germany,Male,63,5,213993.39,1,0,0,102596.76,1,Churned,Inactive
104012,Customer4012,549,Germany,Female,30,10,247154.13,2,1,0,40398.97,0,Retained,Inactive
104013,Customer4013,506,Spain,Male,68,2,71662.77,2,0,1,178361.54,0,Retained,Active
104014,Customer4014,461,Germany,Male,49,10,40809.54,2,0,0,167028.27,1,Churned,Inactive
104015,Customer4015,660,France,Female,22,1,26402.68,1,1,1,137978.0,0,Retained,Active
104016,Customer4016,697,Germany,Male,72,4,228850.47,3,0,1,110348.08,1,Churned,Active
104017,Customer4017,597,France,Female,33,3,25405.36,4,1,1,185689.06,0,Retained,Active
104018,Customer4018,587,Germany,Female,32,3,151002.98,2,0,0,140118.87,0,Retained,Inactive
104019,Customer4019,500,Germany,Female,21,6,150677.92,4,1,1,24915.81,0,Retained,Active
104020,Customer4020,607,Spain,Female,31,4,224854.6,4,0,1,89025.61,0,Retained,Active
104021,Customer4021,403,Spain,Male,43,2,239912.08,4,1,1,127146.0,0,Retained,Active
104022,Customer4022,371,Germany,Female,47,10,110723.39,1,1,0,191065.78,0,Retained,Inactive
104023,Customer4023,478,France,Male,68,8,180317.38,1,1,0,126634.5,0,Retained,Inactive
104024,Customer4024,530,Germany,Female,51,9,98629.41,3,0,0,52798.04,0,Retained,Inactive
104025,Customer4025,515,France,Male,66,5,159064.72,4,0,1,146153.38,1,Churned,Active
104026,Customer4026,373,Germany,Female,26,8,96103.95,4,1,1,44171.49,0,Retained,Active
104027,Customer4027,615,Germany,Female,44,9,31368.58,4,1,1,109379.46,0,Retained,Active
104028,Customer4028,429,Germany,Male,56,9,193659.32,2,1,1,91170.3,0,Retained,Active
104029,Customer4029,738,Spain,Male,74,10,105061.97,3,0,1,50283.16,0,Retained,Active
104030,Customer4030,432,France,Male,52,9,164479.73,3,0,0,165966.11,0,Retained,Inactive
104031,Customer4031,563,Germany,Male,59,2,80917.19,1,0,1,53812.24,0,Retained,Active
104032,Customer4032,672,Spain,Female,59,10,142821.23,1,1,0,20095.92,1,Churned,Inactive
104033,Customer4033,830,Germany,Male,39,3,35586.08,1,1,1,170921.16,0,Retained,Active
104034,Customer4034,408,France,Female,22,9,197456.4,1,0,1,64046.79,0,Retained,Active
104035,Customer4035,354,France,Female,24,5,56907.12,3,0,0,157445.24,0,Retained,Inactive
104036,Customer4036,528,France,Female,80,9,132880.43,2,1,0,190950.64,0,Retained,Inactive
104037,Customer4037,441,Spain,Male,53,6,53812.42,3,1,1,125865.34,0,Retained,Active
104038,Customer4038,420,Germany,Male,65,4,149224.91,2,1,0,167786.06,0,Retained,Inactive
104039,Customer4039,787,Spain,Female,55,8,174385.99,1,0,1,116934.79,0,Retained,Active
104040,Customer4040,366,France,Male,70,6,170881.46,3,0,0,59048.64,1,Churned,Inactive
104041,Customer4041,691,Germany,Female,55,6,248476.5,3,0,0,84806.65,0,Retained,Inactive
104042,Customer4042,783,Spain,Female,50,4,232092.76,4,0,1,183915.63,0,Retained,Active
104043,Customer4043,764,Spain,Female,23,8,224730.03,1,1,1,74903.49,1,Churned,Active
104044,Customer4044,444,France,Female,72,6,122389.68,2,0,0,74824.74,0,Retained,Inactive
104045,Customer4045,843,France,Female,42,2,232662.16,4,1,1,56277.29,1,Churned,Active
104046,Customer4046,613,Germany,Male,22,1,6960.01,4,1,1,196845.05,0,Retained,Active
104047,Customer4047,808,Spain,Female,50,5,215293.39,2,0,0,64867.72,0,Retained,Inactive
104048,Customer4048,833,Spain,Male,45,8,82692.24,1,0,1,198633.04,0,Retained,Active
104049,Customer4049,617,Germany,Male,51,0,28855.29,3,1,1,41091.6,0,Retained,Active
104050,Customer4050,581,Germany,Male,61,3,56621.54,1,0,1,52726.06,0,Retained,Active
104051,Customer4051,730,Spain,Male,64,5,141737.83,2,1,1,35646.24,0,Retained,Active
104052,Customer4052,353,Germany,Female,39,7,14655.02,2,1,0,74659.45,0,Retained,Inactive
104053,Customer4053,653,Germany,Female,56,3,47108.55,4,1,1,139706.51,0,Retained,Active
104054,Customer4054,489,Germany,Female,46,4,204872.25,4,0,1,52381.46,0,Retained,Active
104055,Customer4055,421,France,Male,48,3,231440.4,1,1,1,99232.56,0,Retained,Active
104056,Customer4056,449,France,Female,74,6,248747.23,2,0,0,168313.97,1,Churned,Inactive
104057,Customer4057,420,Germany,Female,31,9,7538.06,3,0,1,89931.59,0,Retained,Active
104058,Customer4058,464,Spain,Female,57,5,32581.45,2,1,0,172490.82,1,Churned,Inactive
104059,Customer4059,455,Spain,Female,29,10,53707.17,1,0,1,124021.53,0,Retained,Active
104060,Customer4060,845,France,Female,57,1,246353.98,2,1,1,91106.04,0,Retained,Active
104061,Customer4061,421,Germany,Female,65,9,41556.68,3,1,0,189083.02,0,Retained,Inactive
104062,Customer4062,621,Spain,Male,35,7,170237.5,2,1,1,98655.44,0,Retained,Active
104063,Customer4063,639,Germany,Female,41,0,96447.28,3,1,0,24915.41,0,Retained,Inactive
104064,Customer4064,753,Spain,Male,60,2,29738.05,4,0,1,158908.11,0,Retained,Active
104065,Customer4065,503,France,Female,71,4,223987.57,4,1,1,106260.92,0,Retained,Active
104066,Customer4066,590,France,Male,32,6,15861.1,1,0,1,126961.57,0,Retained,Active
104067,Customer4067,584,Germany,Female,26,2,103638.74,3,0,1,198925.7,1,Churned,Active
104068,Customer4068,794,Germany,Male,68,6,24212.05,3,0,1,168173.29,1,Churned,Active
104069,Customer4069,680,France,Female,62,2,206960.88,4,1,0,188695.72,0,Retained,Inactive
104070,Customer4070,661,France,Female,62,6,150201.93,2,1,1,78690.84,0,Retained,Active
104071,Customer4071,694,Germany,Female,72,8,199832.33,1,1,0,102585.09,0,Retained,Inactive
104072,Customer4072,633,France,Male,28,10,179151.18,2,0,1,160043.47,0,Retained,Active
104073,Customer4073,496,Germany,Female,64,9,157368.53,2,1,0,193300.35,0,Retained,Inactive
104074,Customer4074,745,Germany,Male,40,9,223363.52,2,0,1,95154.01,0,Retained,Active
104075,Customer4075,489,France,Female,54,6,141948.32,4,0,1,163945.63,0,Retained,Active
104076,Customer4076,471,Spain,Male,75,10,189606.62,3,0,0,165615.92,1,Churned,Inactive
104077,Customer4077,833,France,Male,57,5,94199.28,1,1,0,38313.38,0,Retained,Inactive
104078,Customer4078,536,Germany,Female,52,7,247779.32,3,0,0,156785.79,0,Retained,Inactive
104079,Customer4079,532,Germany,Male,25,4,139095.54,1,1,0,33859.48,0,Retained,Inactive
104080,Customer4080,504,France,Male,42,8,90921.24,4,1,0,110789.31,0,Retained,Inactive
104081,Customer4081,494,Spain,Female,57,5,143685.3,3,0,0,127162.58,0,Retained,Inactive
104082,Customer4082,603,Germany,Female,24,1,214486.48,2,1,0,109039.94,0,Retained,Inactive
104083,Customer4083,589,Spain,Male,30,8,65272.17,3,1,1,168269.28,0,Retained,Active
104084,Customer4084,731,France,Male,35,10,76960.55,1,0,0,73375.95,0,Retained,Inactive
104085,Customer4085,416,Spain,Male,40,7,197071.38,4,0,0,132921.91,0,Retained,Inactive
104086,Customer4086,699,France,Male,30,6,172447.43,1,1,0,19854.84,0,Retained,Inactive
104087,Customer4087,596,Spain,Male,20,10,82810.38,2,0,0,18292.54,1,Churned,Inactive
104088,Customer4088,682,Spain,Female,23,4,114334.82,2,0,1,106082.61,0,Retained,Active
104089,Customer4089,350,France,Female,80,3,137450.05,4,1,0,46346.31,1,Churned,Inactive
104090,Customer4090,436,Germany,Male,55,3,45072.61,3,0,0,82895.48,0,Retained,Inactive
104091,Customer4091,746,France,Male,61,2,154187.4,3,0,1,198690.05,0,Retained,Active
104092,Customer4092,482,Germany,Male,77,1,61434.21,2,0,1,113902.5,0,Retained,Active
104093,Customer4093,528,France,Female,76,9,83523.13,4,1,0,183737.0,0,Retained,Inactive
104094,Customer4094,607,Germany,Male,32,1,66943.62,4,0,1,51774.72,0,Retained,Active
104095,Customer4095,635,Spain,Male,18,6,21216.3,3,0,1,198154.99,0,Retained,Active
104096,Customer4096,522,France,Male,23,6,80818.14,1,1,0,95019.99,0,Retained,Inactive
104097,Customer4097,799,France,Male,22,2,158628.53,3,0,1,133876.31,0,Retained,Active
104098,Customer4098,807,France,Male,20,8,158631.65,1,1,1,180446.1,0,Retained,Active
104099,Customer4099,697,Germany,Male,67,5,229472.16,4,1,0,181435.48,0,Retained,Inactive
104100,Customer4100,779,Germany,Male,70,8,238499.02,4,1,1,46226.63,0,Retained,Active
104101,Customer4101,496,Germany,Female,76,0,187317.34,2,0,1,80305.31,0,Retained,Active
104102,Customer4102,586,France,Female,56,3,151701.45,4,1,0,82479.5,0,Retained,Inactive
104103,Customer4103,715,Spain,Female,22,7,50434.16,3,0,0,177162.38,0,Retained,Inactive
104104,Customer4104,802,France,Male,72,10,194417.39,4,1,0,60308.14,1,Churned,Inactive
104105,Customer4105,719,Germany,Male,26,0,240456.16,2,0,1,32735.11,0,Retained,Active
104106,Customer4106,735,Germany,Female,67,3,171645.1,3,0,0,133189.33,0,Retained,Inactive
104107,Customer4107,543,France,Female,63,9,120449.11,3,0,0,184435.64,0,Retained,Inactive
104108,Customer4108,413,Spain,Male,19,7,79716.32,3,1,1,183997.66,0,Retained,Active
104109,Customer4109,503,France,Female,33,0,242712.21,4,0,1,175692.72,0,Retained,Active
104110,Customer4110,360,France,Female,76,0,91217.55,3,0,1,129330.07,1,Churned,Active
104111,Customer4111,514,France,Female,21,5,105832.01,4,1,1,181114.83,0,Retained,Active
104112,Customer4112,812,France,Male,18,7,5354.54,2,0,1,133927.51,1,Churned,Active
104113,Customer4113,466,France,Male,52,6,102314.35,3,1,1,151168.87,0,Retained,Active
104114,Customer4114,515,Germany,Female,53,6,119429.06,1,1,1,125318.2,0,Retained,Active
104115,Customer4115,783,Spain,Male,69,1,30834.89,2,0,0,68094.89,0,Retained,Inactive
104116,Customer4116,678,Germany,Male,73,4,139784.13,2,0,1,160314.19,0,Retained,Active
104117,Customer4117,738,Germany,Male,71,4,166630.5,3,1,1,101367.42,0,Retained,Active
104118,Customer4118,416,Germany,Female,20,9,121800.45,3,1,0,173639.65,0,Retained,Inactive
104119,Customer4119,824,France,Male,29,9,8827.14,1,1,1,80213.96,0,Retained,Active
104120,Customer4120,437,Germany,Male,26,9,154916.65,3,0,0,191792.5,0,Retained,Inactive
104121,Customer4121,351,Spain,Male,27,9,131368.26,1,0,0,186571.41,0,Retained,Inactive
104122,Customer4122,800,Spain,Male,39,2,83740.56,1,1,0,49287.72,0,Retained,Inactive
104123,Customer4123,531,Spain,Female,25,8,68696.78,3,0,0,156302.87,0,Retained,Inactive
104124,Customer4124,768,Spain,Male,35,5,244081.54,1,1,0,85798.82,0,Retained,Inactive
104125,Customer4125,608,Germany,Male,25,3,87813.28,4,0,0,144337.98,0,Retained,Inactive
104126,Customer4126,553,Germany,Female,64,2,20718.34,3,0,1,163652.45,0,Retained,Active
104127,Customer4127,838,France,Male,79,5,182713.12,2,0,1,62744.19,0,Retained,Active
104128,Customer4128,661,France,Female,22,2,45466.15,3,0,1,60865.81,0,Retained,Active
104129,Customer4129,376,France,Male,43,4,1849.97,3,1,1,144870.15,1,Churned,Active
104130,Customer4130,454,Germany,Female,45,0,169585.75,2,0,0,141864.23,0,Retained,Inactive
104131,Customer4131,561,Germany,Female,53,2,12782.32,1,0,1,62697.46,0,Retained,Active
104132,Customer4132,726,Germany,Male,31,7,234697.54,4,0,0,31788.03,1,Churned,Inactive
104133,Customer4133,583,Spain,Male,56,1,5045.33,3,0,1,165401.85,0,Retained,Active
104134,Customer4134,431,Spain,Female,74,4,185828.81,1,0,1,93363.67,0,Retained,Active
104135,Customer4135,395,Germany,Male,24,4,235065.66,3,0,0,197244.84,0,Retained,Inactive
104136,Customer4136,784,Germany,Female,47,7,85036.42,1,0,1,136399.69,1,Churned,Active
104137,Customer4137,839,Spain,Male,26,2,73963.85,3,1,1,172743.91,0,Retained,Active
104138,Customer4138,489,France,Male,53,0,91381.25,4,1,1,67636.08,1,Churned,Active
104139,Customer4139,565,Spain,Female,59,2,100231.01,2,1,1,162526.12,1,Churned,Active
104140,Customer4140,791,France,Female,27,9,200021.07,1,0,0,40793.44,0,Retained,Inactive
104141,Customer4141,751,Germany,Female,70,0,28966.29,1,1,1,58071.25,0,Retained,Active
104142,Customer4142,737,France,Female,61,8,28525.71,2,0,1,49501.92,0,Retained,Active
104143,Customer4143,510,Spain,Female,69,10,19890.53,3,0,0,128977.52,0,Retained,Inactive
104144,Customer4144,683,Spain,Female,78,0,75987.36,1,0,1,119397.05,0,Retained,Active
104145,Customer4145,400,France,Male,54,6,132511.11,2,0,1,121904.58,0,Retained,Active
104146,Customer4146,651,France,Female,61,10,244053.58,1,0,1,91315.51,0,Retained,Active
104147,Customer4147,623,Spain,Male,35,8,86371.61,2,1,0,176550.81,0,Retained,Inactive
104148,Customer4148,717,Germany,Male,64,6,16144.28,2,0,0,26258.06,0,Retained,Inactive
104149,Customer4149,612,France,Female,43,0,97027.01,2,1,0,95819.1,0,Retained,Inactive
104150,Customer4150,785,France,Male,67,8,70309.15,1,0,1,135172.93,1,Churned,Active
104151,Customer4151,699,Spain,Female,34,2,135072.71,1,0,0,140992.31,0,Retained,Inactive
104152,Customer4152,815,Spain,Male,32,4,124120.31,1,0,1,109890.26,1,Churned,Active
104153,Customer4153,361,Spain,Male,49,6,72613.73,4,1,0,137862.0,1,Churned,Inactive
104154,Customer4154,844,Germany,Male,54,9,248395.74,2,1,0,47827.5,0,Retained,Inactive
104155,Customer4155,521,Spain,Female,41,9,240240.51,4,0,0,125238.52,0,Retained,Inactive
104156,Customer4156,792,France,Male,46,8,26317.33,4,1,1,126486.07,0,Retained,Active
104157,Customer4157,832,Spain,Male,57,7,203282.02,1,0,1,142772.33,0,Retained,Active
104158,Customer4158,669,Spain,Male,51,5,140223.54,4,1,0,178868.58,1,Churned,Inactive
104159,Customer4159,711,Germany,Male,52,6,93168.96,4,0,0,84027.17,0,Retained,Inactive
104160,Customer4160,821,Germany,Male,44,8,208915.16,4,0,0,87290.61,1,Churned,Inactive
104161,Customer4161,821,Spain,Female,24,8,17481.34,2,1,0,15198.54,0,Retained,Inactive
104162,Customer4162,557,France,Female,74,5,143501.14,2,0,1,100453.9,1,Churned,Active
104163,Customer4163,563,Spain,Female,38,5,156359.88,3,0,1,115836.23,0,Retained,Active
104164,Customer4164,446,France,Female,33,8,105725.86,2,0,1,127434.83,0,Retained,Active
104165,Customer4165,677,France,Female,26,3,42908.99,1,0,0,172887.79,0,Retained,Inactive
104166,Customer4166,849,Germany,Female,43,9,77973.19,4,1,0,50278.71,1,Churned,Inactive
104167,Customer4167,740,France,Female,30,2,168821.43,1,0,1,35969.7,1,Churned,Active
104168,Customer4168,370,Spain,Male,30,0,196061.89,2,1,1,25939.73,0,Retained,Active
104169,Customer4169,672,Spain,Male,63,9,31980.51,2,0,1,96086.89,1,Churned,Active
104170,Customer4170,839,Germany,Male,58,1,25444.31,1,0,0,17798.56,0,Retained,Inactive
104171,Customer4171,699,Germany,Female,36,5,24086.95,2,0,0,158194.67,1,Churned,Inactive
104172,Customer4172,588,France,Male,36,6,117033.67,4,1,0,154813.51,1,Churned,Inactive
104173,Customer4173,794,Spain,Male,52,4,173796.4,3,0,1,130997.16,0,Retained,Active
104174,Customer4174,453,Spain,Female,37,0,172555.39,2,0,0,28143.19,0,Retained,Inactive
104175,Customer4175,407,Spain,Female,47,1,165504.03,4,1,1,98772.49,1,Churned,Active
104176,Customer4176,585,Germany,Female,79,6,34058.72,1,0,0,127245.5,0,Retained,Inactive
104177,Customer4177,451,Spain,Female,48,4,22041.19,2,1,0,17756.05,0,Retained,Inactive
104178,Customer4178,435,Germany,Female,29,1,147248.07,1,1,0,169496.81,0,Retained,Inactive
104179,Customer4179,778,Germany,Male,45,0,206803.22,3,0,0,32284.75,0,Retained,Inactive
104180,Customer4180,768,France,Male,78,3,85540.08,3,1,1,106349.15,0,Retained,Active
104181,Customer4181,725,Germany,Female,68,7,174053.95,4,1,1,128821.36,0,Retained,Active
104182,Customer4182,417,Spain,Female,57,5,145500.5,3,1,0,197307.41,0,Retained,Inactive
104183,Customer4183,405,Spain,Male,61,0,50102.77,2,0,1,128617.62,0,Retained,Active
104184,Customer4184,624,Germany,Female,50,2,249677.01,2,1,0,75951.49,0,Retained,Inactive
104185,Customer4185,497,France,Male,30,3,107335.66,2,1,0,97519.4,0,Retained,Inactive
104186,Customer4186,393,Spain,Male,66,4,123970.32,4,0,0,80478.64,0,Retained,Inactive
104187,Customer4187,519,Spain,Female,74,0,190594.66,2,1,0,172003.08,1,Churned,Inactive
104188,Customer4188,490,France,Female,38,4,233652.39,2,1,1,95097.97,0,Retained,Active
104189,Customer4189,581,France,Male,43,2,122906.41,3,0,0,119706.82,0,Retained,Inactive
104190,Customer4190,693,France,Female,37,3,184995.62,4,1,1,140691.84,0,Retained,Active
104191,Customer4191,429,France,Male,61,0,16142.85,4,0,0,142494.22,0,Retained,Inactive
104192,Customer4192,690,France,Male,60,7,83772.48,3,0,1,151764.98,1,Churned,Active
104193,Customer4193,509,Spain,Male,44,3,226515.04,1,0,1,186674.05,0,Retained,Active
104194,Customer4194,597,Spain,Male,71,10,102593.81,4,0,0,98896.26,1,Churned,Inactive
104195,Customer4195,405,Spain,Female,62,8,163854.3,4,0,0,180756.86,0,Retained,Inactive
104196,Customer4196,758,Germany,Male,60,2,248832.95,1,1,0,145001.72,0,Retained,Inactive
104197,Customer4197,765,Spain,Female,26,9,155845.98,1,0,0,188945.25,0,Retained,Inactive
104198,Customer4198,799,Spain,Male,38,6,102322.33,4,0,0,158262.7,0,Retained,Inactive
104199,Customer4199,765,Germany,Male,64,9,192744.19,3,0,1,34293.45,0,Retained,Active
104200,Customer4200,614,France,Male,42,10,6404.31,4,0,0,198813.45,0,Retained,Inactive
104201,Customer4201,405,France,Female,65,7,52584.73,1,0,0,176587.0,0,Retained,Inactive
104202,Customer4202,597,Germany,Male,34,9,145620.9,1,0,1,83089.32,1,Churned,Active
104203,Customer4203,843,Spain,Male,31,2,120968.3,3,1,1,116141.78,0,Retained,Active
104204,Customer4204,595,Spain,Male,71,7,139293.32,1,1,1,193129.17,1,Churned,Active
104205,Customer4205,743,Germany,Female,76,0,239010.82,1,0,1,118339.16,0,Retained,Active
104206,Customer4206,654,Spain,Female,73,9,125960.63,4,0,0,33188.71,1,Churned,Inactive
104207,Customer4207,465,Spain,Female,21,8,36925.81,2,1,0,122879.38,0,Retained,Inactive
104208,Customer4208,582,France,Female,39,8,184332.1,1,0,0,134480.09,0,Retained,Inactive
104209,Customer4209,474,Germany,Female,18,6,133602.78,2,1,0,31138.23,0,Retained,Inactive
104210,Customer4210,462,Germany,Male,76,4,214272.71,3,0,1,37329.68,0,Retained,Active
104211,Customer4211,677,France,Female,53,3,226321.9,3,1,0,72962.66,0,Retained,Inactive
104212,Customer4212,524,Germany,Male,26,7,48730.76,4,1,1,147798.36,0,Retained,Active
104213,Customer4213,832,Spain,Female,67,6,103176.15,2,0,0,65919.68,0,Retained,Inactive
104214,Customer4214,427,Spain,Female,48,5,240779.01,1,0,1,189742.11,0,Retained,Active
104215,Customer4215,765,Germany,Female,74,4,174783.4,3,0,1,32498.88,0,Retained,Active
104216,Customer4216,404,Spain,Male,75,6,10034.25,4,0,1,171179.07,0,Retained,Active
104217,Customer4217,480,Germany,Female,31,8,183151.87,2,1,0,15541.64,0,Retained,Inactive
104218,Customer4218,432,France,Male,29,6,115045.77,2,1,1,134431.69,0,Retained,Active
104219,Customer4219,744,Spain,Female,65,6,131043.31,2,0,1,152612.13,0,Retained,Active
104220,Customer4220,848,Germany,Female,59,9,25246.29,4,1,1,70460.49,0,Retained,Active
104221,Customer4221,553,France,Male,46,6,237822.34,4,0,0,179732.59,1,Churned,Inactive
104222,Customer4222,558,France,Female,64,9,26022.56,3,0,1,159542.39,0,Retained,Active
104223,Customer4223,409,Spain,Male,40,5,213803.63,1,1,1,87573.26,0,Retained,Active
104224,Customer4224,545,Germany,Female,51,8,80013.38,4,0,1,156294.83,0,Retained,Active
104225,Customer4225,467,Germany,Male,72,9,127435.15,2,1,0,24022.89,0,Retained,Inactive
104226,Customer4226,508,France,Female,23,8,237221.36,1,1,1,75162.54,0,Retained,Active
104227,Customer4227,458,Germany,Female,79,4,218969.34,1,0,1,116049.21,1,Churned,Active
104228,Customer4228,520,Germany,Male,62,10,189606.01,1,1,1,74102.56,0,Retained,Active
104229,Customer4229,395,France,Male,65,4,114820.88,4,1,0,105976.36,1,Churned,Inactive
104230,Customer4230,414,France,Female,66,3,88736.65,1,0,1,33587.19,0,Retained,Active
104231,Customer4231,821,Spain,Female,43,8,68498.06,2,1,1,126388.61,0,Retained,Active
104232,Customer4232,760,France,Female,73,8,53232.76,1,0,1,84427.69,0,Retained,Active
104233,Customer4233,616,France,Male,56,2,128909.29,2,0,1,30153.58,0,Retained,Active
104234,Customer4234,425,Spain,Female,48,7,221913.29,3,0,0,62246.92,0,Retained,Inactive
104235,Customer4235,432,Germany,Female,27,10,111370.44,4,0,1,46762.4,0,Retained,Active
104236,Customer4236,661,France,Female,37,10,190995.47,2,0,0,124151.3,0,Retained,Inactive
104237,Customer4237,827,Spain,Female,80,7,83092.39,1,1,1,196698.82,0,Retained,Active
104238,Customer4238,652,France,Female,80,8,35247.67,3,0,0,22428.76,0,Retained,Inactive
104239,Customer4239,560,France,Male,77,7,44813.78,2,0,1,135863.65,0,Retained,Active
104240,Customer4240,358,Spain,Male,69,8,199022.18,4,1,1,150880.51,0,Retained,Active
104241,Customer4241,470,France,Male,55,2,931.67,2,1,0,105676.02,0,Retained,Inactive
104242,Customer4242,727,Spain,Female,48,8,74116.26,3,0,1,42915.38,1,Churned,Active
104243,Customer4243,409,France,Male,35,2,30761.48,2,1,0,77146.49,1,Churned,Inactive
104244,Customer4244,413,France,Male,41,8,207948.88,3,0,1,81729.63,1,Churned,Active
104245,Customer4245,674,France,Female,33,7,63190.31,1,1,1,79982.56,1,Churned,Active
104246,Customer4246,533,Germany,Male,51,5,79413.99,1,0,1,138457.23,0,Retained,Active
104247,Customer4247,655,Spain,Male,74,7,12627.74,1,0,1,84275.04,0,Retained,Active
104248,Customer4248,526,Spain,Male,41,0,172343.97,4,1,0,127451.54,0,Retained,Inactive
104249,Customer4249,515,Spain,Male,80,9,28023.87,3,0,1,99484.05,0,Retained,Active
104250,Customer4250,600,Germany,Female,64,6,77924.7,4,0,1,66390.79,1,Churned,Active
104251,Customer4251,714,France,Female,61,1,157024.19,2,1,1,86589.82,0,Retained,Active
104252,Customer4252,676,France,Female,34,6,44782.3,2,0,1,135181.8,0,Retained,Active
104253,Customer4253,372,Germany,Female,49,8,47299.09,1,0,1,69419.84,0,Retained,Active
104254,Customer4254,547,France,Female,48,8,60206.68,4,1,0,76957.1,0,Retained,Inactive
104255,Customer4255,775,France,Female,60,3,63686.53,4,1,0,140432.37,0,Retained,Inactive
104256,Customer4256,717,Spain,Female,32,0,166167.27,2,1,0,86999.87,0,Retained,Inactive
104257,Customer4257,399,Spain,Female,47,1,44774.07,4,1,0,156532.98,0,Retained,Inactive
104258,Customer4258,829,Germany,Male,45,2,155961.78,4,0,0,193144.73,0,Retained,Inactive
104259,Customer4259,587,France,Female,20,10,13425.54,3,0,0,73847.76,0,Retained,Inactive
104260,Customer4260,366,Spain,Male,73,1,210532.81,4,0,1,26082.67,0,Retained,Active
104261,Customer4261,458,Spain,Female,25,5,110376.16,3,0,1,99103.51,1,Churned,Active
104262,Customer4262,460,Spain,Female,50,4,18690.72,3,1,0,150831.62,1,Churned,Inactive
104263,Customer4263,714,France,Female,55,10,93372.94,2,1,0,193595.52,1,Churned,Inactive
104264,Customer4264,470,France,Male,48,9,215053.45,2,0,0,23761.21,0,Retained,Inactive
104265,Customer4265,521,Germany,Female,79,6,34908.42,4,0,1,18150.32,0,Retained,Active
104266,Customer4266,548,France,Male,26,3,167967.64,3,0,1,22643.05,0,Retained,Active
104267,Customer4267,479,France,Male,44,6,137466.92,2,1,0,33860.15,0,Retained,Inactive
104268,Customer4268,623,France,Male,37,9,206550.97,3,0,1,92986.37,0,Retained,Active
104269,Customer4269,485,Spain,Female,43,1,215739.18,1,1,0,87030.27,1,Churned,Inactive
104270,Customer4270,740,Spain,Male,42,2,107122.91,3,1,0,102769.02,0,Retained,Inactive
104271,Customer4271,562,France,Male,35,7,64209.59,4,0,1,185446.48,1,Churned,Active
104272,Customer4272,721,Spain,Female,64,1,91291.8,4,1,0,164571.93,0,Retained,Inactive
104273,Customer4273,768,Germany,Female,78,7,188243.09,2,1,1,118959.74,0,Retained,Active
104274,Customer4274,552,Spain,Female,30,7,62079.13,2,0,0,169355.54,0,Retained,Inactive
